Nom_fonction|Release_fonction|Prototype|Num_stc|Nom_module|Public|Reférence_spec_systéme|Reférence_spec_systéme_1|Reférence_spec_systéme_2|Reférence_spec_systéme_3|Fonction_à_supprimer|Validation|Export_part|Macro|function_description|MemSec
AC_EveRst_ACPresAcq|A|();|SCH.1|ACPRESACQ|1|PTS_DOC_6545428||||0|0|0|0|Fonction d'accroche à l'event AC_EveRst_ACPresAcq
OILPROPPRESACQ_vidOilPresAcqMean|C|();|FCT2.1|OILPROPPRESACQ|0|PTS_DOC_6978050||||0|0|0|0|cette focntcion calcule la valeur moyenne de la tension proportionnelle de pression d'huile.|
OILPROPPRESACQ_vidOilPresFilter|C|();|FCT1.8|OILPROPPRESACQ|0|PTS_DOC_6978050||||0|0|0|0|cette fonction calcule le tension de pression d'huile.|
OILPROPPRESACQ_vidOilPresInfoAcq|D|();|FCT1.9|OILPROPPRESACQ|0|PTS_DOC_6978050||||0|0|0|0|The normalized ADC output voltage is converted into pressure using the table Oil_upOilMesLnr_T and clamped  between Oil_pMin_SC and Oil_pMax_SCto produce Ext_pOilMesRaw_bornee.|
OILPROPPRESACQ_vidOilPresMesAcq|E|();|FCT1.7|OILPROPPRESACQ|0|PTS_DOC_6978050||||0|0|0|0|The oil pressure after treatement is calculated in the 3 cases : When there is no electrical faults concerning the oil pressure sensor,If an electrical fault was detected and If a fault was confirmed.|
OILPROPPRESACQ_vidOilPressDiag|D|();|FCT1.5|OILPROPPRESACQ|0|PTS_DOC_6978050||||0|0|0|0|The diagnosis is authorized if there is no electrical failure on the sensor.|
OILPROPPRESACQ_vidOilPressTreat|F|();|FCT1.6|OILPROPPRESACQ|0|PTS_DOC_6978050||||0|0|0|0|Treatment and detection of the oil pressure sensor.|
OILPROPPRESACQ_vidOilSdlFastEna|F|();|FCT1.3|OILPROPPRESACQ|0|PTS_DOC_6978050||||0|0|0|0|Fonction d'activation de l'événement  Oil_SdlFast_OilPropPresAcq|
OilSys_EveRst_OilDsp|A|();|SCH.1|OILDSP|1|PTS_DOC_5377698||||0|0|0|0|Reset event.|
OilSys_EveTDC_OilDsp|A|();|SCH.2|OILDSP|1|PTS_DOC_5377698||||0|0|0|0|TDC event (Top Dead Center)|
OilSys_SdlMid_OilDsp|A|();|SCH.3|OILDSP|1|PTS_DOC_5377698||||0|0|0|0|Middle scheduler.|
OilSysHw_EveRst_CtlPmpReq|D|();|SCH.1|CTLPMPREQ|1|PTS_DOC_6851410||||0|0|0|0|Event reset calculator.|
OilSysHw_SdlFast_CmdPwmAct|A|();|SCH.4|CMDPWMACT_DT|1|PTS_DOC_6913248||||0|0|0|0|Quick Service Monitor of OilSysHw|
OilSysHw_SdlFast_CtlPmpReq|D|();|SCH.2|CTLPMPREQ|1|PTS_DOC_6851410||||0|0|0|0|Quick Service Monitor of OilSysHw.|
OilSysHw_SdlFast_CtlPmpReqDiag|A|();|SCH.6|ACQDGOHAL_DT|1|PTS_DOC_6854092||||0|0|0|0|Quick Service Monitor of OilSysHw|
OSCDET_vidInitOutput|B|();|FCT1.5|OSCDET|0|V02 NT 12 00679||||0|0|0|0|Fonction d'initialisation des variable internes.
OSCDET_vidOscCheckFctCallInit|B|();|FCT1.1|OSCDET|0|V02 NT 12 00679||||0|0|0|0|Ce bloc est appellé lors de la perte des conditions de détection de stabilité
OSCDET_vidOscCheckStabDecision|A|();|FCT2.1|OSCDET|0|V02 NT 12 00679||||0|0|0|0|Ce bloc définit le mode de detection de la stabilité.
OSCDET_vidOscCheckStabIdlSpd|A|();|FCT1.3|OSCDET|0|V02 NT 12 00679||||0|0|0|0|Ce bloc vérifie l'indicateur de la stabilité du régime moteur au ralenti.
OSCDET_vidOscCheckStabilityInit|B|();|FCT1.4|OSCDET|0|V02 NT 12 00679||||0|0|0|0|Bloc d'initialisation.
OSCDET_vidOscChekStabAirLd|A|();|FCT1.2|OSCDET|0|V02 NT 12 00679||||0|0|0|0|Ce bloc vérifie la stabilité de la charge d'air.
OSCDET_vidOscChekStabilityPeriod|A|();|FCT1.6|OSCDET|0|V02 NT 12 00679||||0|0|0|0|Ce bloc verifie la période de stabilité du point de fonctionnement moteur.
OSCDET_vidOscEngAirLoadExtrCmpt|A|();|FCT1.8|OSCDET|0|V02 NT 12 00679||||0|0|0|0|Ce bloc calcule les valeurs maximale et minimale de la charge d'air.
OSCDET_vidOscEngAirLoadStabCompt|A|();|FCT1.7|OSCDET|0|V02 NT 12 00679||||0|0|0|0|Ce bloc calcule la stabilité de la charge d'air.
OSCDET_vidOscEngSpeedExtrCmpt|A|();|FCT1.10|OSCDET|0|V02 NT 12 00679||||0|0|0|0|Ce bloc calcule les valeurs maximale et minimale du régime moteur observées pendant une période.
OSCDET_vidOscEngSpeedStabCmpt|A|();|FCT1.9|OSCDET|0|V02 NT 12 00679||||0|0|0|0|Ce bloc calcule l'indicateur de stabilité du régime moteur au ralenti.
pap_mot_NVMSRV_vidInit|B|();|FCT2.9|THRSTOPCLCN|0|V02 NT 08 04799||||0|0|0|0|l’initialisation, on vient lire toutes les données enregistrées en EEPROM. Dans le cas d’une première mise sous tension, on utilise les valeurs par défaut.
PDSTHRCHK_vidCompSecurisation|E|();|FCT1.5|PDSTHRCHK|0|PTS_DOC_5050542||||0|0|0|0|Comparaison entre la pression utilisée en entrée de l’estimateur et la pression  estimée|
PDSTHRCHK_vidEntryInit|C|();|SCH.1|PDSTHRCHK|1|PTS_DOC_5050542||||0|0|0|0|Evenement Reset du calculateur|
PDSTHRCHK_vidEstimOffAppSec|C|();|FCT1.3|PDSTHRCHK|0|PTS_DOC_5050542||||0|0|0|0|Estimation de l’offset de comparaison en fonction du régime moteur et du pourcentage d’ouverture du papillon.|
PDSTHRCHK_vidEstimPresAdmission|D|();|FCT1.2|PDSTHRCHK|0|PTS_DOC_5050542||||0|0|0|0|Estimation de la pression admission en fonction du régime moteur et du pourcentage d’ouverture du papillon.|
PDSTHRCHK_vidInitOutput|E|();|FCT1.1|PDSTHRCHK|0|PTS_DOC_5050542||||0|0|0|0|Initialisation des sorties|
PDSTHRCHK_vidSecurPressSensor|C|();|FCT1.4|PDSTHRCHK|0|PTS_DOC_5050542||||0|0|0|0|Sécurisation des capteurs de pression par gradient et comparaison|
PduR_Init|A|(uint16 *pu16Pdu);|4|HEADER|1|NONE||||0|0|0|0|
PFCHAL_vidDioEnable|A|(argin uint8 u8Channel);|7|HEADER|1|NONE||||0|0|0|0|
PFCHAL_vidPwmEnable|A|(argin uint8 u8Channel);|0x03|HEADER|1|NONE||||0|0|0|0|
PFCMNG_vidCheckpoint|C|(argin WdgM_SupervisedEntityIdType u8LocalSEID, argin WdgM_CheckpointIdType u16LocalCheckpointID);|FCT1.3|PFCMNG|0|V02 NT 11 06115||||0|0|0|0|Cette fonction incrémente le nombre de checkpoints automatiquement après chaque appel de l'événement checkpoint.|
PFCMNG_vidInit|B|();|FCT1.2|PFCMNG|0|V02 NT 11 06115||||0|0|0|0|Cette fonction configure le nombre de SEID, le nombre de checkpoints et le timeout.|
PFCMNG_vidInitOutput|A|();|FCT1.1|PFCMNG|0|V02 NT 11 06115||||0|0|0|0|Initialisation des sorties|
PFCMNG_vidStatus|C|();|FCT1.4|PFCMNG|0|V02 NT 11 06115||||0|0|0|0|A diagnosis concerning the logical sequence errors and sequence timeout errors is realized for each SEID. If the status is NOK, a failure flag is set to 1.|
PFUACQ_vidCoherencyDiagnosis|B|();|FCT2.1|PFUACQ|0|PTS_DOC_6851391||||0|0|0|0|The raw voltage sent by the rail pressure sensor is compared to a high and a low thresholds. If this voltage is not included between these two thresholds, a failure flag is sent.|
PFUACQ_vidElectrical_Diagnosis|E|();|FCT1.6|PFUACQ|0|PTS_DOC_6851391||||0|0|0|0|The raw voltage sent by the rail pressure sensor is compared to a high and a low thresholds. If this voltage is not included between these two thresholds, a failure flag is sent.|
PFUACQ_vidInit|C|();|FCT1.2|PFUACQ|0|PTS_DOC_6851391||||0|0|0|0|All rail pressure information are initialized to atmospheric pressure.|
PFUACQ_vidInitOutputs|D|();|FCT1.1|PFUACQ|0|PTS_DOC_6851391||||0|0|0|0|output's initialization|
PFUACQ_vidInj|E|();|FCT1.3|PFUACQ|0|PTS_DOC_6851391||||0|0|0|0|The rail pressure is realized on SdlFast if the engine is not running or at INJ event when the engine is running. The voltage sent by the sensor is normalized and converted in pressure|
PFUACQ_vidPrevEveInjPressureVal|C|();|FCT1.9|PFUACQ|0|PTS_DOC_6851391||||0|0|0|0|We calculate the previous value of the rail pressure at INJ event and on SdlFast if the engine is not running.|
PFUACQ_vidPrevRailSplPressureVal|C|();|FCT1.10|PFUACQ|0|PTS_DOC_6851391||||0|0|0|0|We calculate the previous value of the rail pressure at « spill event » and on SdlFast if the engine is not synchronized.|
PFUACQ_vidRailInjPressureTreat|D|();|FCT1.7|PFUACQ|0|PTS_DOC_6851391||||0|0|0|0|When there is no failure, the strategy sends the measured and filtered value.  If a failure is detected on the rail pressure information, the acquisition is frozen. The pressure value return by the strategy is the last correct value.|
PFUACQ_vidRailPressureDiagnosis|F|();|FCT1.5|PFUACQ|0|PTS_DOC_6851391||||0|0|0|0|The rail pressure sensor is realized if there is no confirmed failure on the rail pressure.|
PFUACQ_vidRailSplPressureTreat|D|();|FCT1.8|PFUACQ|0|PTS_DOC_6851391||||0|0|0|0|When there is no failure, the strategy sends the measured and filtered value.  If a failure is detected on the rail pressure information, the acquisition is frozen. The pressure value return by the strategy is the last correct value.|
PFUACQ_vidSpill|E|();|FCT1.4|PFUACQ|0|PTS_DOC_6851391||||0|0|0|0|The rail pressure is realized on SdlFast if the engine is not synchronized or at “spill event” when the engine is synchronized. The voltage sent by the sensor is normalized and converted in pressure|
PFuCtl_EveRst_HPPmpActCmd|E|();|SCH.1|HPPMPACTCMD|1|PTS_DOC_6882952||||0|0|0|0|Evénement reset du calculateur|
PFuCtl_EveRst_HPPmpActCmdAcq|A|();|SCH.2|HPPMPACTCMDACQ_DT|1|PTS_DOC_6882935||||0|0|0|0|Reset Event for HPPmpActCmd|
PFuCtl_EveRTSt_HPPmpActCmd|F|();|SCH.3|HPPMPACTCMD|1|PTS_DOC_6882952||||0|0|0|0|Evénement correspondant au passage à 0 de la variable Moteur_tournant|
PFuCtl_EveRTSt_HPPmpActCmdAcq|A|();|SCH.1|HPPMPACTCMDACQ_DT|1|PTS_DOC_6882935||||0|0|0|0|Rot-to-Stall Event for HPPmpActCmd|
PFuCtl_EveSpl_HPPmpActCmd|J|();|SCH.4|HPPMPACTCMD|1|PTS_DOC_6882952||||0|0|0|0|Evènement "spill event" pour la commande pompe carburant HP|
PFuCtl_EveSpl_HPPmpActCmdAcq|A|();|SCH.3|HPPMPACTCMDACQ_DT|1|PTS_DOC_6882935||||0|0|0|0|Spill Event for HPPmpActCmd|
PFuCtl_EveStTR_HPPmpActCmd|E|();|SCH.5|HPPMPACTCMD|1|PTS_DOC_6882952||||0|0|0|0|Evénement correspondant au passage à 1 de la variable Moteur_tournant|
PFuCtl_EveStTR_HPPmpActCmdAcq|A|();|SCH.4|HPPMPACTCMDACQ_DT|1|PTS_DOC_6882935||||0|0|0|0|Stall-to-Rot Event for HPPmpActCmd|
PFuCtl_SdlFast_HPPmpActCmdAcq|A|();|SCH.5|HPPMPACTCMDACQ_DT|1|PTS_DOC_6882935||||0|0|0|0|Fast scheduler for HPPmpActCmd|
PFuCtl_SdlMid_HPPmpActCmd|D|();|SCH.2|HPPMPACTCMD|1|PTS_DOC_6882952||||0|0|0|0|Moniteur moyen de la fonction de régulation de la pression rail|
PFuCtl_SdlMid_HPPmpActCmdDiag|A|();|SCH.8|ACQDGOHAL_DT|1|PTS_DOC_6854092||||0|0|0|0|Intermediate scheduler for HPPmpActCmd|
PMPHAL_udtEnableSpillCommand|A|func_PMPHAL_udtEnableSpillCommand|11|HEADER|1|NONE||||0|0|0|0||
PMPHAL_udtSwitchHppProfile|A|Func_PMPHAL_udtSwitchHppProfile|6|HEADER|1|NONE||||0|0|0|0||
PMPHAL_udtWriteSpillCmdLevel|A|Func_PMPHAL_udtWriteSpillCmdLevel|10|HEADER|1|NONE||||0|0|0|0||
PMPHAL_vidDisable|A|();|2|HEADER|1|NONE||||0|0|0|0||
PMPHAL_vidEnable|A|();|1|HEADER|1|NONE||||0|0|0|0||
PMPHAL_vidWriteDecelHppProfilDly|A|(argin uint32 u32ProfilSwitchDelay);|8|HEADER|1|NONE||||0|0|0|0||
PMPHAL_vidWriteSpillCmdAngle|A|(argin uint16 u16SpillCmdAngle);|4|HEADER|1|NONE||||0|0|0|0||
PMPHAL_vidWriteSpillCmdTime|A|(argin uint32 u32CommandTime);|5|HEADER|1|NONE||||0|0|0|0||
PMPHAL_vidWriteSpillDecelDly|A|(argin uint32 u32SpillDecelDelay);|6|HEADER|1|NONE||||0|0|0|0||
PMPHAL_vidWriteSpillDecelTime|A|(argin uint32 u32DecelTime);|7|HEADER|1|NONE||||0|0|0|0||
POSTEQUSRV_vidDataVerification|A|();|FCT1.3|POSTEQUSRV|0|PTS_DOC_5074440||||0|0|0|0|ECU checks during the writing request of data in memory that index received matches with the index in memory.|
POSTEQUSRV_vidInfoWrite|A|();|FCT1.5|POSTEQUSRV|0|PTS_DOC_5074440||||0|0|0|0|If the input state is SRV_POSTEQUECU_WRITE, incoming data have been confirmed and can be taken into account.|
POSTEQUSRV_vidInitEEP|A|();|FCT1.2|POSTEQUSRV|0|PTS_DOC_5074440||||0|0|0|0|At init, datas are read from EEPROM|
POSTEQUSRV_vidInitOutput|A|();|FCT1.1|POSTEQUSRV|0|PTS_DOC_5074440||||0|1|0|0|Output initialization function.|
POSTEQUSRV_vidReInit|A|();|FCT1.7|POSTEQUSRV|0|PTS_DOC_5074440||||0|0|0|0|In case of a writing default, the values are set at the default values and saved in EEPROM.|
POSTEQUSRV_vidVarCodMng|A|();|FCT1.4|POSTEQUSRV|0|PTS_DOC_5074440||||0|1|0|0|function describing the post equipment process|
POSTEQUSRV_vidWrite|A|();|FCT1.6|POSTEQUSRV|0|PTS_DOC_5074440||||0|0|0|0|this function save data in EEPROM|
PredEs_Sdl10ms_PredEs|C|();|SCH.2|PREDES|1|PTS_DOC_5141019||||0|0|0|0|Accroche moniteur 10 ms.|
PREDES_vidActCalStrtEngaAuthrEng|B|();|FCT1.3|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block disables the function calculation, if the engine speed is higher than a threshold.|
PREDES_vidCalcCrkPosBfrEngDirChg|C|();|FCT3.5|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block calculates the covered angle between the last crankshaft edge preceding the first predicted crankshaft direction change and the first crankshaft direction change.|
PREDES_vidCalcDlyBtwEngSpdNCrtTi|C|();|FCT2.9|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block evaluates the duration between the last instantaneous engine speed calculation and the current function call (current time).|
PREDES_vidCalcInfEstTiBtwPrdNBfN|D|();|FCT2.7|PREDES|0|PTS_DOC_5141019||||0|0|0|0|The block outputs are used to calculate the delay between the last crankshaft signal falling edge and the current function call.|
PREDES_vidCalcInstEngSpdNFillBfr|C|();|FCT2.5|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block calculates the instantaneous engine speeds (with a range of18°Ck), before records its.|
PREDES_vidCalcPredictionSetpts|C|();|FCT2.6|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block calculates the delay of instantaneous engine speed, due to: The calculation delay of the instantaneous engine speed and  the delay between the last crankshaft signal edge and the engine speed prediction|
PREDES_vidCalcStrtEngaAuthrEng|C|();|FCT1.4|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This bloc calculates the starter engagement authorization.|
PREDES_vidCalcStrtrEngaAfrEngDir|C|();|FCT1.6|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block checks if the engine speed is good to request an engagement during oscillations engine (before final engine stop).|
PREDES_vidCalcStrtrEngaBfrEngDir|C|();|FCT1.9|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block checks during deceleration phase (Before engine direction change), if the engine speed is good to request an engagement.|
PREDES_vidCalculateIncrementStep|B|();|FCT3.3|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block calculates the teeth number to foresee. Also, the increment between two call loop is determined.|
PREDES_vidCalculatPredictionTime|B|();|FCT3.6|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block evaluates:- The instantaneous engine speed and the previous one, - The matching prediction durations|
PREDES_vidCalEngSpdLnkWthWhilInc|B|();|FCT3.4|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block predicts the square engine speed after PredEs_noTrigCor crankshaft signal teeth.|
PREDES_vidChkCondToEngagAreFlfld|E|();|FCT4.4|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block informs that the engine speed will have the aspects to request a starter engagement.|
PREDES_vidChkEngSpdToEngageStrtr|B|();|FCT3.9|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block guarantees the engine speed ranges between 2 threshold engine speed (Minimal and maximal engagement engine speed).|
PREDES_vidChkIfCndToFilbfrRFlfld|C|();|FCT1.10|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block checks if the conditions are present to fill the instantaneous engine speed buffer (mainly during a stop engine STT request).|
PREDES_vidCoordinatWhileLoopPrt1|C|();|FCT3.2|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block creates the flowing information:- The calculation activation of the predicted variables, - The called prediction calculation, - The stop condition of the while loop|
PREDES_vidCoordinatWhileLoopPrt2|C|();|FCT3.7|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block creates the flowing information:- The calculation activation of the predicted variables, - The called prediction calculation, - The stop condition of the while loop|
PREDES_vidCorrectPredictionTime|C|();|FCT2.10|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block corrects the prediction times and engine speed values. Also, the engine speed offset is estimated to correct the engine model.|
PREDES_vidCorrOutIfCalcDisabled|B|();|FCT4.7|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block disables the engagement authorization if the engine speed is higher than a threshold.|
PREDES_vidCreatLvlBtw6DgrVarNFct|D|();|FCT1.5|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block is a layer to check value of the variables updated every crankshaft signal falling edge (With software like INCA).|
PREDES_vidCrtLogDatToCalcInstSpd|D|();|FCT2.4|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block informs if the engine is in the crankshaft signal tooth.|
PREDES_vidCrtNumDatToCalcInstSpd|B|();|FCT2.3|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block gives: - The instantaneous engine speed number to record in the buffer, - The current crankshaft tooth type., - The buffer address to record the engine speed.|
PREDES_vidDetectSmallEngSpdOsc|B|();|FCT1.7|PREDES|0|PTS_DOC_5141019||||0|0|0|0|The maximal engine speed is recorded during the negative oscillations. If the recorded maximal engine speed is slower than maximal engagement engine speed, then an engagement request authorization is valid.|
PredEs_vidEntryInit|C|();|SCH.1|PREDES|1|PTS_DOC_5141019||||0|0|0|0|Événement reset calculateur.|
PREDES_vidEstimatCorrectedEngSpd|B|();|FCT4.3|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block calculates the current engine speed in case of the current engine speed with delay compensation is invalid.|
PREDES_vidEstmTibtwPrdEsNBufNEs|C|();|FCT2.8|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block evaluates the duration between the function call (current time) and the last crankshaft signal falling edge.|
PREDES_vidEvaluatCorEngSpdValdty|C|();|FCT4.2|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block evaluates the current engine speed validity (with delay correction).|
PREDES_vidFillInstanEngSpdBuffer|B|();|FCT2.1|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block creates a buffer of instantaneous engine speed.|
PREDES_vidFormatInformation|C|();|FCT4.1|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block calculates several variables:- The current engine speed, - The current engine speed validity, - The offset time to compensate the prediction setpoints, - And mainly, the engagement authorization before the first engine direction change|
PREDES_vidGlobalView|C|();|FCT1.2|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block indicates if a starter engagement could be requested.|
PREDES_vidInitOutput|F|();|FCT1.1|PREDES|0|PTS_DOC_5141019||||0|0|0|0|Fonction initialisation.|
PREDES_vidMergThe2Authorizations|B|();|FCT4.6|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block merges information:- First one created during the engine stop before the change of the rotation direction, - Second one created during the engine stop after the change of the rotation direction|
PREDES_vidPredictEngineSpeed|C|();|FCT3.1|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block calculates with loop the following variables:- The engine speeds for the current time, - If the engine speed is ranged from the minimal to the maximal engagement engine speed, - If the predicted engine speed with maximal duration has been made|
PREDES_vidPredictEngSpdForDefiTi|B|();|FCT3.8|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block interpolates 3 times the engine speed with:- The engine speed predicts for a time smaller than the setpoint duration, - The predicted engine speed for a time higher than the setpoint duration|
PREDES_vidSetRelSecEngAuthorize|A|();|FCT4.8|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This function verifies the second engagement authorization is correct.|
PREDES_vidSetRlbleEngagemntAuthr|C|();|FCT4.5|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block verifies the engagement authorization is correct.|
PREDES_vidSetSmallEngSpdOscDtct|B|();|FCT1.8|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block checks, if the previous block request is valid. If errors occur, then this starter engagement request during engine oscillations is disabled.|
PREDES_vidSlctTiBtwCrkshftTeeth|B|();|FCT2.2|PREDES|0|PTS_DOC_5141019||||0|0|0|0|This block gives: - The 3 last tooth period, - A counter increasing for every crankshaft signal falling edge|
PREDESCHG_vidEffectCalcRegInsta|C|();|FCT1.4|PREDESCHG|0|V02 NT 10 02549||||0|0|0|0|Ce bloc permet de calculer le régime instantané.|
PREDESCHG_vidEffectSwitchCasVie|A|();|FCT1.5|PREDESCHG|0|V02 NT 10 02549||||0|0|0|0|Ce bloc permet de donner une valeur définie aux variables régime instantané, validité de la variable de régime instantané, angle d’arrêt moteur et son incertitude et validité des variables d’angle d’arrêt moteur selon les informations disponibles.|
PREDESCHG_vidEntry_10ms|B|();|SCH.2|PREDESCHG|1|V02 NT 10 02549||||0|0|0|0|Evènement de récurrence du module PREDESCHG|
PREDESCHG_vidEntryInit|B|();|SCH.1|PREDESCHG|1|V02 NT 10 02549||||0|0|0|0|Evènement de Reset|
PREDESCHG_vidInhibCalcRegHautReg|A|();|FCT1.3|PREDESCHG|0|V02 NT 10 02549||||0|0|0|0|Ce bloc permet d’activer ou pas le calcul du régime rapide. Ce calcul est effectué en  dessous d’un seuil de régime calibrable. Cela permet d’optimiser la fonction en ne  l’activant pas dans les phases de vie non utiles (à haut régime).|
PREDESCHG_vidInitOutput|A|();|FCT1.1|PREDESCHG|0|V02 NT 10 02549||||0|0|0|0|Initialisation des sorties et des variables internes.|
PREDESCHG_vidPredEsChgDraft|A|();|FCT1.2|PREDESCHG|0|V02 NT 10 02549||||0|0|0|0|Cette fonction permet d’effectuer la sélection de l’information dans les différents cas de  vie (Moteur en phase de coupure moteur, moteur à l’arrêt).|
PRESDIAGCOH_vidAtmospherPSDrift|B|();|FCT1.10|PRESDIAGCOH|0|V02 NT 12 01298||||0|0|0|0|Calcule de la dérive négative et positive du capteur de pression atmosphérique.|
PRESDIAGCOH_vidCalcPresureDrifts|A|();|FCT1.8|PRESDIAGCOH|0|V02 NT 12 01298||||0|0|0|0|Calcule des différences absolues entre les trois pressions: Pression d'huile, pression d'étranglement en amont, et la pression atmosphérique.|
PRESDIAGCOH_vidCohDiagEnaCond|A|();|FCT1.6|PRESDIAGCOH|0|V02 NT 12 01298||||0|0|0|0|Calcule de  DgSen_bAcvCohDiagPresSen, booléen d'activation du diagnostic de cohérence de pression|
PRESDIAGCOH_vidCoherenciesDiag|A|();|FCT1.7|PRESDIAGCOH|0|V02 NT 12 01298||||0|0|0|0|Calcule des différences absolues entre les trois pressions.  Détection des dérives des capteurs de pressions|
PRESDIAGCOH_vidCounterKeyOn|A|();|FCT1.3|PRESDIAGCOH|0|V02 NT 12 01298||||0|0|0|0|Incrémentation du compteur  Oil_ctKeyOn_Counter, à chaque KeyOn.|
PRESDIAGCOH_vidInhDiagSecKeyOn|C|();|FCT1.4|PRESDIAGCOH|0|V02 NT 12 01298||||0|0|0|0|Le compteur Oil_ctKeyOn_Counter est initialisé à zéro,lorsque l'état de l'engin est différent de l'état stop. Après un Premier démarrage du moteur, une inhibition est envoyé|
PRESDIAGCOH_vidInitialization|A|();|FCT1.2|PRESDIAGCOH|0|V02 NT 12 01298||||0|0|0|0|Les variables Oil_ctKeyOn, Oil_ctKeyOn_Prev et Oil_bInhDiagSecondKOn sont initialisées à zéro lors de l'événement Reset.|
PRESDIAGCOH_vidInitOutput|B|();|FCT1.1|PRESDIAGCOH|0|V02 NT 12 01298||||0|0|0|0|Initialisation des sorties du module PRESDIAGCOH.|
PRESDIAGCOH_vidOilPSDrift|B|();|FCT1.9|PRESDIAGCOH|0|V02 NT 12 01298||||0|0|0|0|Calcule de la dérive négative et positive du capteur de la pression d'huile.|
PRESDIAGCOH_vidPressureDiagnosis|A|();|FCT1.5|PRESDIAGCOH|0|V02 NT 12 01298||||0|0|0|0|Définition du diagnostic de cohérence de pression.  Activation des capteurs de diagnostic de cohérence de pression correspondants|
PRESDIAGCOH_vidUpstrmThrPSDrift|B|();|FCT2.1|PRESDIAGCOH|0|V02 NT 12 01298||||0|0|0|0|Calcule de la dérive négative et positive  du capteur de pression d'étranglement amont.|
PROPFUPMP_vidCmdPropFuPmp|C|();|FCT1.3|PROPFUPMP|0|PTS_DOC_6562300||||0|0|0|0|The PWM signal request is linearized then sent to the BSW. If the actuator test is in progress, then it’s the actuator test set point value which is sent to the BSW.
PROPFUPMP_vidCmdPropFuPmpNull|C|();|FCT2.1|PROPFUPMP|0|PTS_DOC_6562300||||0|0|0|0|When Ctrl_bAcv_FuTnkPmp = 0  a Null PWM command is sent.
PROPFUPMP_vidDiag_rSt|C|();|FCT1.9|PROPFUPMP|0|PTS_DOC_6562300||||0|0|0|0|The diagnosis results depend on the status of the PWM and on the frequency of diagnosis signal.
PROPFUPMP_vidDiagPropFuPmp|A|();|FCT1.5|PROPFUPMP|0|PTS_DOC_6562300||||0|0|0|0|According to the PWM and the frequency of the diagnosis signal of proportional fuel pump sent by the BSW, we determine the pump status.
PROPFUPMP_vidInit|D|();|FCT1.1|PROPFUPMP|0|PTS_DOC_6562300||||0|0|0|0|The following outputs Ext_rFlowFuTnkPmp and Ext_stDftFuTnkPmp are initialized at event reset. The command frequency of proportional fuel pump is sent to BSW only at reset event of ECU.
PROPFUPMP_vidInitOutput|B|();|FCT1.2|PROPFUPMP|0|PTS_DOC_6562300||||0|0|0|0|initialisation des sorties.
PROPFUPMP_vidPropFuPmp_DiagHw|C|();|FCT1.4|PROPFUPMP|0|PTS_DOC_6562300||||0|0|0|0|The driver electrical diagnosis results are directly sent by the BSW. The authorization flow for the electrical diagnosis are set to 1, if there is no diagnosis inhibition requested and if the power command relay is closed.
PROPFUPMP_vidPropFuPmp_Sel|A|();|FCT1.10|PROPFUPMP|0|PTS_DOC_6562300||||0|0|0|0|If a failure is detected on the diagnosis signal, the pump status is frozen to its last valid value. If a failure is confirmed, the status is set to a recovery value.
PROPFUPMP_vidPropFuPmpDiag_Acq|A|();|FCT1.6|PROPFUPMP|0|PTS_DOC_6562300||||0|0|0|0|The BSW send the value of PWM and the frequency of the diagnosis signal of the proportional fuel pump.
PROPFUPMP_vidPropfuPmpDiag_Conv|A|();|FCT1.7|PROPFUPMP|0|PTS_DOC_6562300||||0|0|0|0|The proportional fuel pump status is built from the PWM sent by the MJP module using the following cartography.
